--
-- Fichier généré par SQLiteStudio v3.4.10 sur ven. août 29 12:39:40 2025
--
-- Encodage texte utilisé : System
--
PRAGMA foreign_keys = off;
BEGIN TRANSACTION;

-- Tableau : Finance
DROP TABLE IF EXISTS Finance;
CREATE TABLE IF NOT EXISTS Finance (Key_Finance VARCHAR NOT NULL, Date DATE NOT NULL, SKU TEXT NOT NULL, Taxe_Statut VARCHAR NOT NULL, Onsale_Web BOOLEAN NOT NULL, Price NUMERIC NOT NULL, Purchase_Price NUMERIC NOT NULL, CONSTRAINT Key_Finance PRIMARY KEY (Key_Finance));
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2022-10_14692', '2022-10-01', '14692', 'taxable', 1, '21,7', '10,65');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15441', '2023-04-01', '15441', 'taxable', 1, '10,8', '5,58');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_804', '2023-04-01', '804', 'taxable', 1, '54,8', '30,09');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16071', '2023-04-01', '16071', 'taxable', 1, '32,8', '16,95');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_12882', '2023-04-01', '12882', 'taxable', 1, '19,9', '11,78');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16053', '2023-04-01', '16053', 'taxable', 1, 20, '10,44');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_13766', '2023-04-01', '13766', 'taxable', 1, '59,8', '27,96');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_12640', '2023-04-01', '12640', 'taxable', 1, 59, '28,12');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15476', '2023-04-01', '15476', 'taxable', 1, '43,9', '22,91');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16038', '2023-04-01', '16038', 'taxable', 1, 17, '8,78');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_14864', '2023-04-01', '14864', 'taxable', 1, '14,9', '7,78');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16044', '2023-04-01', '16044', 'taxable', 1, '22,8', '11,78');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15324', '2023-04-01', '15324', 'taxable', 1, '26,7', '13,8');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15413', '2023-04-01', '15413', 'taxable', 1, 23, '11,65');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_13809', '2023-04-01', '13809', 'taxable', 1, '19,1', '10,6');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15895', '2023-04-01', '15895', 'taxable', 1, '17,2', '8,8');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15849', '2023-04-01', '15849', 'taxable', 1, '16,5', '8,53');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_12315', '2023-04-01', '12315', 'taxable', 1, 39, '21,16');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15934', '2023-04-01', '15934', 'taxable', 1, '6,7', '3,75');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15148', '2023-04-01', '15148', 'taxable', 1, '33,5', '17,79');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15781', '2023-04-01', '15781', 'taxable', 1, '15,4', '7,88');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15106', '2023-04-01', '15106', 'taxable', 1, '11,1', '5,68');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15490', '2023-04-01', '15490', 'taxable', 1, 22, '11,37');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_14507', '2023-04-01', '14507', 'taxable', 1, 78, '40,7');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16307', '2023-04-01', '16307', 'taxable', 1, '15,2', '7,54');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_13736', '2023-04-01', '13736', 'taxable', 1, '13,6', '7,48');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16037', '2023-04-01', '16037', 'taxable', 1, '27,7', '14,93');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_12587', '2023-04-01', '12587', 'taxable', 1, '79,5', '45,91');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16305', '2023-04-01', '16305', 'taxable', 1, '10,5', '5,47');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16131', '2023-04-01', '16131', 'taxable', 1, '33,4', '16,57');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_13435', '2023-04-01', '13435', 'taxable', 1, 44, '22,28');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15758', '2023-04-01', '15758', 'taxable', 1, '11,6', '5,75');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_14509', '2023-04-01', '14509', 'taxable', 1, 78, '42,32');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_14768', '2023-04-01', '14768', 'taxable', 1, '47,1', '24,15');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16505', '2023-04-01', '16505', 'taxable', 1, '16,3', 8);
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15871', '2023-04-01', '15871', 'taxable', 1, '59,4', '29,77');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_11602', '2023-04-01', '11602', 'taxable', 1, 105, '56,42');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_13127', '2023-04-01', '13127', 'taxable', 1, '44,3', '22,2');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_13520', '2023-04-01', '13520', 'taxable', 1, '65,5', '38,24');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_13032', '2023-04-01', '13032', 'taxable', 1, '27,2', '14,05');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15436', '2023-04-01', '15436', 'taxable', 1, '29,1', '15,63');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15910', '2023-04-01', '15910', 'taxable', 1, '24,7', '12,76');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16263', '2023-04-01', '16263', 'taxable', 1, '9,3', '4,76');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15138', '2023-04-01', '15138', 'taxable', 1, '11,5', '5,64');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16580', '2023-04-01', '16580', 'taxable', 1, '25,2', '13,15');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_13905', '2023-04-01', '13905', 'taxable', 1, '17,1', '9,01');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_13557', '2023-04-01', '13557', 'taxable', 1, '10,8', '5,69');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_14975', '2023-04-01', '14975', 'taxable', 1, '32,7', '17,57');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15341', '2023-04-01', '15341', 'taxable', 1, '25,7', '13,01');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15415', '2023-04-01', '15415', 'taxable', 1, '9,9', '5,01');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16065', '2023-04-01', '16065', 'taxable', 1, '38,2', '19,93');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15479', '2023-04-01', '15479', 'taxable', 1, '46,8', '27,32');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16151', '2023-04-01', '16151', 'taxable', 1, '17,4', '9,94');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15127', '2023-04-01', '15127', 'taxable', 1, '73,3', '37,87');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15140', '2023-04-01', '15140', 'taxable', 1, '13,7', '7,36');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15779', '2023-04-01', '15779', 'taxable', 1, '28,4', '14,67');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_9937', '2023-04-01', '9937', 'taxable', 1, '25,7', '12,75');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15281', '2023-04-01', '15281', 'taxable', 1, '33,1', '18,41');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15315', '2023-04-01', '15315', 'taxable', 1, '11,9', '6,46');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15668', '2023-04-01', '15668', 'taxable', 1, '9,3', '4,9');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15161', '2023-04-01', '15161', 'taxable', 1, '20,4', '10,96');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15792', '2023-04-01', '15792', 'taxable', 1, '32,2', '16,8');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15921', '2023-04-01', '15921', 'taxable', 1, '71,3', '36,84');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15870', '2023-04-01', '15870', 'taxable', 1, '48,7', '24,91');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15690', '2023-04-01', '15690', 'taxable', 1, '18,9', '9,57');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15561', '2023-04-01', '15561', 'taxable', 1, '5,8', '3,09');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15539', '2023-04-01', '15539', 'taxable', 1, '13,5', '7,18');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16320', '2023-04-01', '16320', 'taxable', 1, '11,9', '6,27');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_3509', '2023-04-01', '3509', 'taxable', 1, 104, '46,71');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_2534', '2023-04-01', '2534', 'taxable', 1, '52,9', '27,61');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_11586', '2023-04-01', '11586', 'taxable', 1, '49,5', '22,01');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_14819', '2023-04-01', '14819', 'taxable', 1, 12, '6,26');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15705', '2023-04-01', '15705', 'taxable', 1, 29, '15,28');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15254', '2023-04-01', '15254', 'taxable', 1, '33,6', '16,49');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15554', '2023-04-01', '15554', 'taxable', 1, 24, '13,84');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_14451', '2023-04-01', '14451', 'taxable', 1, '18,1', '9,45');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16274', '2023-04-01', '16274', 'taxable', 1, '9,8', '5,16');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_14696', '2023-04-01', '14696', 'taxable', 1, '19,8', '10,43');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_14573', '2023-04-01', '14573', 'taxable', 1, '10,7', '5,53');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16238', '2023-04-01', '16238', 'taxable', 1, '20,1', '10,38');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15834', '2023-04-01', '15834', 'taxable', 1, '48,1', '26,16');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15141', '2023-04-01', '15141', 'taxable', 1, '10,9', '6,04');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15038', '2023-04-01', '15038', 'taxable', 1, '20,6', '10,22');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15238', '2023-04-01', '15238', 'taxable', 1, '18,8', '11,35');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16586', '2023-04-01', '16586', 'taxable', 1, '7,9', '4,51');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15664', '2023-04-01', '15664', 'taxable', 1, '15,8', '8,49');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_14527', '2023-04-01', '14527', 'taxable', 1, '17,6', '9,46');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15707', '2023-04-01', '15707', 'taxable', 1, 72, '35,71');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15269', '2023-04-01', '15269', 'taxable', 1, 80, '40,92');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_14845', '2023-04-01', '14845', 'taxable', 1, '38,4', '19,05');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_14700', '2023-04-01', '14700', 'taxable', 1, '32,6', '17,35');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15440', '2023-04-01', '15440', 'taxable', 1, '22,9', '11,95');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15759', '2023-04-01', '15759', 'taxable', 1, '8,9', '4,74');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_11277', '2023-04-01', '11277', 'taxable', 1, '26,6', '15,74');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15676', '2023-04-01', '15676', 'taxable', 1, '13,7', '7,15');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15731', '2023-04-01', '15731', 'taxable', 1, '12,3', '6,29');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16525', '2023-04-01', '16525', 'taxable', 1, '28,5', '14,14');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15785', '2023-04-01', '15785', 'taxable', 1, '14,3', '7,24');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_14699', '2023-04-01', '14699', 'taxable', 1, '31,4', '16,97');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15718', '2023-04-01', '15718', 'taxable', 1, '58,8', '29,16');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_14372', '2023-04-01', '14372', 'taxable', 1, '30,6', '16,44');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15881', '2023-04-01', '15881', 'taxable', 1, '13,4', 8);
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15426', '2023-04-01', '15426', 'taxable', 1, '28,1', '15,24');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16023', '2023-04-01', '16023', 'taxable', 1, '6,7', '3,63');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_14661', '2023-04-01', '14661', 'taxable', 1, '12,7', '6,23');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15675', '2023-04-01', '15675', 'taxable', 1, '12,8', '6,48');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15351', '2023-04-01', '15351', 'taxable', 1, '49,5', '25,06');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_12791', '2023-04-01', '12791', 'taxable', 1, 105, '55,88');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_13958', '2023-04-01', '13958', 'taxable', 1, '34,3', '17,9');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15669', '2023-04-01', '15669', 'taxable', 1, '54,8', '27,18');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_11849', '2023-04-01', '11849', 'taxable', 1, 49, '24,81');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15461', '2023-04-01', '15461', 'taxable', 1, 11, '5,79');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15577', '2023-04-01', '15577', 'taxable', 1, '8,7', '4,5');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_12639', '2023-04-01', '12639', 'taxable', 1, '62,2', '30,31');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15466', '2023-04-01', '15466', 'taxable', 1, '22,8', '11,54');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15184', '2023-04-01', '15184', 'taxable', 1, '38,4', '20,04');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_13904', '2023-04-01', '13904', 'taxable', 1, '17,9', '10,15');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15793', '2023-04-01', '15793', 'taxable', 1, '37,7', '19,48');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15612', '2023-04-01', '15612', 'taxable', 1, '25,9', '12,98');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15425', '2023-04-01', '15425', 'taxable', 1, '6,5', '3,29');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_14599', '2023-04-01', '14599', 'taxable', 1, '13,6', '7,38');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15033', '2023-04-01', '15033', 'taxable', 1, '14,8', '7,49');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16449', '2023-04-01', '16449', 'taxable', 1, '21,8', '11,26');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15829', '2023-04-01', '15829', 'taxable', 1, '12,8', '6,48');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_13965', '2023-04-01', '13965', 'taxable', 1, 52, '29,91');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_16306', '2023-04-01', '16306', 'taxable', 1, '10,4', '5,21');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-4_15303', '2023-04-01', '15303', 'taxable', 1, '34,3', '18,25');
