SKU;Virtuals;Downloadable;Rating_count;Average_rating;Post_author;Post_date;Post_date_gmt;Product_type;Segment;Post_title;Post_excerpt;Contenance;Post_status;Comment_status;Ping_status;Post_name;Post_modified;Post_modified_gmt;Post_parent;Guid;Post_type;Comment_count
15345;0;0;2;4,8;2;31-07-2022;31-07-2022;Vin;Vin;Albert Mann Pinot Noir Grand P 2017;Le Grand P provient est élevé sur le Grand Cru Pfersigberg à Eguisheim. La robe est rouge rubis et assez profonde. Le nez est marqué par des arômes de fruits rouges et de fruits noirs. Une certaine élégance apparait au premier nez qui est confirmé par la bouche. Une attaque franche avec du volume, des tanins présents et assez soyeux. La finale est saline et amène une belle minéralité en bouche. C’est un jeune homme élégant qui ne demande qu’à mûrir un peu en bouteille.;75cl;publish;closed;closed;albert-mann-pinot-noir-grand-p-2017;26-06-2022;26-06-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15345;product;2
15346;0;0;2;4,5;2;31-07-2022;31-07-2022;Vin;Vin;Albert Mann Pinot Noir Grand H 2017;La robe est profonde, de couleur rouge grenat.Le nez est marqué par les fruits rouges, telle que la cerise, le cassis et la framboise, et sur les belles épices. L’attaque en bouche est large avec une densité de tanins importantes et le côté épicé que nous retrouvons en final. Un beau fumé présent, accompagne avec élégance. Nous retrouvons la puissance du Grand Cru Hengst, c’est un athlète taillé pour la garde.;75cl;publish;closed;closed;albert-mann-pinot-noir-grand-h-2017;13-02-2022;13-02-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15346;product;2
15349;0;0;11;4,8;2;17-04-2022;17-04-2022;Vin;Vin;Albert Mann Muscat 2018;La robe est jaune claire. Le vin développe un fruité intense et très élégant au nez. La bouche gourmande donne l’impression de croquer le raisin. La finale présente une belle longueur marquée par une touche de fraîcheur qui contribue à la spontanéité et à l’harmonie du vin. A boire dès maintenant sans modération.;75cl;publish;closed;closed;albert-mann-muscat-2018;14-08-2022;14-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15349;product;11
15351;0;0;2;3,2;2;06-04-2021;06-04-2021;Vin;Vin;Albert Mann Riesling Grand Cru Furstentum 2017;Une belle robe jaune dominante avec de nombreux reflets dorés. Un nez délicat sur des arômes d'agrumes et de fleur d'oranger qui évolue vers des fruits exotiques. En bouche, l’attaque est vive, saline et avec de la sève. Les amers, la richesse et l’acidité forment un bel équilibre et apportent la complexité nécessaire au bon vieillissement de ce vin. La finale est marquée par une légère rondeur bien intégrée, qui permettra à ce vin des accords tendant vers des poissons de mer dans un esprit asiatique.;75cl;publish;closed;closed;albert-mann-riesling-grand-cru-furstentum;18-07-2022;18-07-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15351;product;2
15353;0;0;3;4,2;2;13-02-2022;13-02-2022;Vin;Vin;Zind-Humbrecht Riesling Herrenweg de Turckheim 2017;Le nez est tout en finesse, encore contenu et présage un beau caractère minéral.  Le palais reste frais très longtemps, même après une longue ouverture de la bouteille. L’acidité est mûre, fait saliver, et, surtout, donne vraiment envie de reprendre un deuxième verre ! Belle réussite pour ce terroir.;75cl;publish;closed;closed;zind-humbrecht-riesling-herrenweg-turckheim-2017;03-06-2022;03-06-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15353;product;3
15360;0;0;2;5;2;31-01-2021;31-01-2021;Vin;Vin;Domaine Huet Vouvray Pétillant Brut 2014;Un Pétillant élégant, produit de la rencontre entre la mosaïque de nos trois terroirs et le dynamisme du millésime 2014. D’une couleur jaune pâle, sa robe révèle une belle brillance. Un vif parfum de jasmin et de chèvrefeuille émane du verre. Il s'en dégage des notes subtiles de fraise, de citron et de pâte d'amande. Portée par de fines bulles, la bouche est complexe et élégante avec une touche de pierre à fusil et de craie;75cl;publish;closed;closed;domaine-huet-vouvray-petillant-2014;20-08-2022;20-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15360;product;2
15361;0;0;5;4,7;2;17-04-2022;17-04-2022;Vin;Vin;Domaine Schoenheitz Muscat 2017;Jaune pâle à reflets argentés. Nez particulièrement expressif et charmeur avec de délicates nuances florales d’aubépine, des notes de fruits frais et bien sûr une touche musquée. Une attaque soyeuse suivie d’une éclosion aromatique de fruits frais  donnant  la sensation de croquer directement dans le raisin, le tout soutenu par une fine acidité qui prolonge la bouche sur une note de fraîcheur.;75cl;publish;closed;closed;domaine-schoenheitz-muscat-2017;27-07-2022;27-07-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15361;product;5
15369;0;0;4;4,9;2;15-02-2021;15-02-2021;Vin;Vin;Triennes IGP Méditerranée Rouge Les Auréliens 2016;Vin fruité et croquant. Notes épicées en bouche. Ce vin saura trouver sa place sur toutes les tables.;75cl;publish;closed;closed;triennes-igp-mediterranee-rouge-aureliens-2016;22-08-2022;22-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15369;product;4
15373;0;0;8;3,3;2;13-02-2022;13-02-2022;Vin;Vin;Planeta Sicilia La Segreta Rosso 2017;Au nez des arômes de cassis et de mûre avec une légère pointe épicée et mentholée. En bouche, le vin montre sa belle personnalité avec des arômes de fruits mûrs avec une saveur pleine et herbacé très agréable. Les tanins sont dociles et bien polis donnant à ce rouge un caractère très polyvalent.;75cl;publish;closed;closed;planeta-sicilia-la-segreta-rosso-2017;01-08-2022;01-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15373;product;8
15375;0;0;2;4,6;2;13-02-2022;13-02-2022;Vin;Vin;Planeta Sicilia Plumbago 2021;Plumbago est dominé par des arômes de prunes mûres et de mûres sauvages. Il montre des traits aromatiques d'encens, de jasmin et de truffe noire. Les tanins sont présents mais très équilibrés;75cl;publish;closed;closed;planeta-sicilia-plumbago-2021;13-03-2022;13-03-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15375;product;2
15378;0;0;5;4,7;2;13-02-2022;13-02-2022;Vin;Vin;Paul Ginglinger Pinot Noir Les Rocailles 2016;Les Rocailles provient d’une parcelle du lieu-dit Mittlerer Eich, au cœur du Grand Cru Eichberg. Le pinot noir qui en résulte est un rouge de grande concentration, intensément coloré. Le bouquet est centré sur des notes de fruits noirs. La structure imposante s’appuie sur une assise tannique généreuse  ces tanins, fins et serrés, sont idéalement enrobés par la matière.;75cl;publish;closed;closed;paul-ginglinger-pinot-noir-les-rocailles-2016;25-08-2022;25-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15378;product;5
15382;0;0;0;;2;13-02-2022;13-02-2022;Vin;Vin;Zind-Humbrecht Riesling Grand Cru Rangen De Thann Clos Saint-Urbain 2021;Le nez est puissant, dominant, riche, sur la fumée et la pierre. Il s’ouvre très doucement à l’ouverture sur plus de fruit et aussi un caractère presque médicinal, mais il faut être patient dans la jeunesse et lui donner du temps. La structure est serrée, dense, complexe et se construit principalement sur la minéralité au goût salé indéniable et la structure tannique bien présente dans ce vin. L’acidité apporte de la fraîcheur, mais est au second plan par rapport aux autres constituants du vin. Ce Rangen est encore à la fois sévère et enthousiasmant.;75cl;publish;closed;closed;zind-humbrecht-riesling-gc-rangen-thann-clos-st-urbain-2021;08-02-2022;08-02-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15382;product;0
15399;0;0;4;3,2;2;19-03-2021;19-03-2021;Vin;Vin;Château Peymartin Saint-Julien 2014;Second vin du Château Gloria. Produit à partir des plus jeunes vignes de la propriété, c’est un vin typique de l’appellation Saint-Julien, accessible plus précocement.;75cl;publish;closed;closed;peymartin-saint-julien-2014;25-08-2022;25-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15399;product;4
15402;0;0;4;3,4;2;17-04-2022;17-04-2022;Vin;Vin;La Cotelleraie Saint-Nicolas-de-Bourgueil Le Vau Jaumier 2016;Les expressions du terroir de Saint Nicolas de Bourgueil se manifestent dans leur splendeur : fruits rouges, arômes floraux, tendresse des tanins, longueur en bouche, tout est réuni pour flatter les palais les plus délicats.;75cl;publish;closed;closed;la-cotelleraie-saint-nicolas-de-bourgueil-le-vau-jaumier-2016;06-08-2022;06-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15402;product;4
15403;0;0;17;4,5;2;16-02-2022;16-02-2022;Vin;Vin;Mérieau Touraine L'Arpent des Vaudons 2018;Sa robe est jaune pâle aux reflets argentés. Ce vin livre des notes végétales rafraîchissantes et des notes de fruits blancs. L’attaque en bouche est nette, mais il dévoilera toutes ses rondeurs et sa finesse en bouche. Vin qui bénéficie d’un très bon équilibre et d’une très grande subtilité.;75cl;publish;closed;closed;merieau-touraine-arpent-vaudons-2018;06-08-2022;06-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15403;product;17
15404;0;0;0;;2;17-04-2022;17-04-2022;Vin;Vin;Vincent Carême Vouvray Sec 2018;Le Sec est issu d'un terroir d'argile à silex. Il s'exprime dans un nez de poire et de pêche de vigne. La bouche est croquante et généreuse.;75cl;publish;closed;closed;vincent-careme-vouvray-sec-2018;05-08-2022;05-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15404;product;0
15413;0;0;2;4,8;2;15-02-2022;15-02-2022;Vin;Vin;Mas Laval Terrasses du Larzac La Grande Cuvée 2022;Sa couleur profonde nous invite à découvrir de discrets parfums de fruits noirs et rouges, enveloppés de notes florales et épicées qui subliment les senteurs de garrigue. Ses arômes raffinés et sa fraîcheur nous dévoilent secrètement son caractère, teinté de subtils amers réglissés. Délicate et gourmande, La Grande Cuvée reflète l'expression la plus juste de son terroir d'exception.;75cl;publish;closed;closed;mas-laval-terrasse-larzac-grande-cuvee-2022;29-07-2022;29-07-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15413;product;2
15414;0;0;5;3,8;2;15-02-2022;15-02-2022;Vin;Vin;Mas Laval IGP Pays d'Hérault Les Pampres Rouges 2021;Fruité, gouleyant et aérien, ce vin à des tanins très souples et à beaucoup de gourmandise. Petit vin de plaisir immédiat.;75cl;publish;closed;closed;mas-laval-igp-pays-dherault-les-pampres-rouges-2021;21-08-2022;21-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15414;product;5
15415;0;0;4;3,9;2;15-02-2022;15-02-2022;Vin;Vin;Mas Laval IGP Pays d'Hérault Les Pampres Blancs 2018;Vin de gourmandise à boire sur la fraîcheur pour un plaisir immédiat. Citronné, floral et bien équilibré.;75cl;publish;closed;closed;mas-laval-igp-pays-herault-pampres-blanc-2018;11-07-2022;11-07-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15415;product;4
15425;0;0;4;3,5;2;17-05-2022;17-05-2022;Vin;Vin;Domaine La Croix Belle Côtes de Thongue Rouge La Caringole 2018;Robe rouge rubis soutenu. Nez intense de petits fruits rouges, mêlés aux épices. Vin charmeur, velouté aux notes fruitées de cassis et d’olives écrasées. Agréable à boire dès maintenant.;75cl;publish;closed;closed;domaine-la-croix-belle-cotes-de-thongue-rouge-la-caringole-2018;25-08-2022;25-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15425;product;4
15426;0;0;1;4;2;11-04-2022;11-04-2022;Vin;Vin;Domaine de Montcalmès Terrasses du Larzac Rouge 2017;Sur le millésime 2017, le domaine de Montcalmès offre un vin exceptionnel aux superbes notes de petits fruits rouges, de cerise, de mûre et de cassis. En bouche, son attaque souple, sa fraîcheur et son équilibre mènent vers une finale délicieusement épicée.;75cl;publish;closed;closed;montcalmes-larzac-rouge-2017;26-08-2022;26-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15426;product;1
15428;0;0;2;3,5;2;20-02-2022;20-02-2022;Vin;Vin;Domaine Saint-Denis Mâcon Lugny 2017;Un très joli Mâcon sur la fraîcheur, net et équilibré. Un nez discret mais complexe sur les fruits et les fleurs blanches. La bouche présente une excellente fraîcheur aromatique et minérale.;75cl;publish;closed;closed;st-denis-macon-lugny-2017;10-08-2022;10-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15428;product;2
15429;0;0;5;4,8;2;18-04-2022;18-04-2022;Vin;Vin;Domaine de Montgilet Coteaux de l'Aubance 2017;Ce Coteaux de l'Aubance ne cherche pas la concentration des sucres mais bien la fraîcheur. L'équilibre entre sucre, acidité et minéralité est remarquable. C'est un vin élégant, sans lourdeur, qui enveloppe un fruité gourmand.;75cl;publish;closed;closed;domaine-de-montgilet-coteaux-de-laubance-2017;22-08-2022;22-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15429;product;5
15432;0;0;2;3,4;2;17-04-2021;17-04-2021;Vin;Vin;Domaine de Vaccelli AOP Ajaccio Rouge Granit 2022;Ce Granit rouge dévoile une robe rouge sombre et intense. Des arômes de fruits noirs se mêlent aux parfums de maquis corse dans un tourbillon délicieux qui transportent au cœur de cette vallée de Taravo entre ciel et mer. Le terroir granitique sur lequel les vignes de Sciaccarellu ont pris racine se révèle avec splendeur en délivrant une finesse admirable.;75cl;publish;closed;closed;domaine-de-vaccelli-ajaccio-rouge-granit-2022;11-07-2022;11-07-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15432;product;2
15434;0;0;13;5;2;04-01-2022;04-01-2022;Vin;Vin;La Préceptorie Côtes du Roussillon Blanc Terres Nouvelles 2018;La robe pâle aux reflets verts dévoile un nez puissant, aux parfums de citron et d’herbe fraîche. La bouche minérale et équilibrée laisse place aux saveurs d’agrumes, sur un arrière-fond empreint d’une belle acidité.;75cl;publish;closed;closed;la-preceptorie-cotes-du-roussillon-blanc-terres-nouvelles-2018;25-07-2022;25-07-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15434;product;13
15436;0;0;1;4,6;2;20-02-2022;20-02-2022;Vin;Vin;Domaine Augustin Collioure Rouge Adéodat 2017;Un collioure rouge riche et gourmand qui explose de fruit au nez. La bouche est structurée et longue avec des notes confiturés de fruits noirs et une délicate fraîcheur qui rendent ce vin rouge accessible et plaisant.;75cl;publish;closed;closed;domaine-augustin-collioure-rouge-adeodat-2017;26-08-2022;26-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15436;product;1
15440;0;0;8;3,2;2;12-02-2022;12-02-2022;Vin;Vin;Domaine des Bosquets Gigondas 2022;Charismatique et envoûtant, minéral, garrigues et épices, ce Gigondas est d'une grande pureté. Son fruit et sa fraîcheur d’altitude le rendent approchable sur la jeunesse. Sa structure tannique se fait plus accueillante au fur et à mesure du vieillissement, pendant 10 à 15 ans.;75cl;publish;closed;closed;bosquets-gigondas-2022;22-08-2022;22-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15440;product;8
15441;0;0;3;3,1;2;15-02-2022;15-02-2022;Vin;Vin;Château de La Liquière Faugères 2017;Commentaires à venir.;75cl;publish;closed;closed;chateau-de-la-liquiere-faugeres-rouge-2017;27-08-2022;27-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15441;product;3
15444;0;0;3;3,7;2;12-02-2022;12-02-2022;Vin;Vin;Gilles Robin Crozes-Hermitage Blanc Les Marelles 2018;"""""""Les Marelles"""" offre des notes de fruits blancs mûrs, de cannelle et de fleurs blanches assorties de touches épicées. Une complexité que l’on retrouve dans une bouche ample et opulente, rehaussée par une belle vivacité. L’équilibre est là, juste et précis.""";75cl;publish;closed;closed;gilles-robin-crozes-hermitage-marelles-2018;27-08-2022;27-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15444;product;3
15448;0;0;2;4,9;2;19-04-2022;19-04-2022;Vin;Vin;Maurice Schoech Pinot Auxerrois Vieilles Vignes 2018;Il fait parti des premiers raisins vendangés et les parcelles sont âgées de plus de 35 ans. Ce vin allie fraîcheur et souplesse.;75cl;publish;closed;closed;maurice-schoech-pinot-auxerrois-2018;23-06-2022;23-06-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15448;product;2
15452;0;0;0;;2;13-04-2022;13-04-2022;Vin;Vin;Gilbert Picq Chablis Vosgros 1er Cru 2021;Le nez fleure bon l'herbe fraîche, le citron vert, puis dévoile un caractère minéral. La bouche surprend par sa puissance, son volume, mais reste très frais et équilibré.;75cl;publish;closed;closed;gilbert-picq-chablis-vosgros-1er-cru-2021;26-08-2022;26-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15452;product;0
15456;0;0;12;4;2;17-05-2022;17-05-2022;Vin;Vin;Domaine La Croix Belle Côtes de Thongue Blanc Champ des Lys 2018;Robe jaune doré aux reflets brillants. Nez doté d’une belle complexité aromatique avec des de notes de citron confit. Vin mûr et charnu dont la finale en bouche est longue et épicée.;75cl;publish;closed;closed;domaine-la-croix-belle-cotes-de-thongue-blanc-champ-des-lys-2018;20-08-2022;20-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=15456;product;12
