id_client;sexe;metier;employeur;revenus;nombre_enfants;type_vehicule;age_vehicule;points_perdus;formule;date_demande;Id_Random;Intervalle_Revenu;Ville;Enfants en charge
686481815;M;charpentier bois;Alves Ribeiro et Fils;58251;0;Van;7.0;0;dev_integral;03/01/2022;ZL8706772;[40k€, 60k€];Aurec-sur-Loire;Non
371800250;M;responsable de scierie;Clerc Pasquier S.A.S.;0;0;Pickup;7.0;4;dev_integral;26/03/2022;DP8713230;Inconnu;Montreuil-Bellay;Non
412642631;F;bibliothécaire;Schmitt;29754;2;Minivan;10.0;0;dev_integral;07/03/2022;SN8729144;[20k€, 40k€];Tour-de-Salvagny;Oui
737945954;M;contrôleur aérien aérienne;Lecomte Philippe SA;23290;0;z_SUV;7.0;0;dev_integral;01/03/2022;IX8735083;[20k€, 40k€];Polaincourt-et-Clairefontaine;Non
962250631;M;consultant en conduite de changement;Royer S.A.R.L.;78458;0;z_SUV;13.0;0;dev_integral;04/05/2022;WB8745166;[60k€, 100k€];Dunières;Non
825220621;F;horticulteur;Laine;51116;0;z_SUV;12.0;0;dev_express;04/02/2022;JC8756638;[40k€, 60k€];Laragne-Montéglin;Non
715263455;M;réceptionniste;Gay;40277;0;Pickup;9.0;6;dev_premium;26/04/2022;AC8769110;[40k€, 60k€];Acqueville;Non
440484436;F;auditeur interne;Petit;92106;0;Minivan;7.0;1;dev_integral;02/01/2022;TO8778705;[60k€, 100k€];Thiviers;Non
219393180;M;scripte;Renault;126747;0;Minivan;22.0;7;dev_integral;26/03/2022;TD8788523;[100k€, 150k€];Mans;Non
983673321;M;pharmacien dans l'industrie;Klein et Fils;23670;0;Van;1.0;3;dev_integral;16/01/2022;FL8794013;[20k€, 40k€];Épinal;Non
988268810;F;éditeur;Hoarau SARL;60448;2;Sports Car;;0;dev_integral;26/05/2022;CZ8808208;[60k€, 100k€];Clamart;Oui
144269185;M;agent de transit;Morel;51121;0;Pickup;1.0;0;dev_express;24/03/2022;WX8818988;[40k€, 60k€];Magny-le-Hongre;Non
987659359;M;ingénieur analyste de l'air;Carlier S.A.S.;42332;2;Sports Car;1.0;2;dev_express;20/04/2022;CO8827409;[40k€, 60k€];Beaucourt;Oui
925761189;M;éducateur sportif sportive;Ruiz;93491;0;Pickup;9.0;0;dev_integral;11/05/2022;UE8836982;[60k€, 100k€];Chandon;Non
405470506;M;horticulteur;Hamon;40783;0;Minivan;10.0;0;dev_express;13/01/2022;CM8841790;[40k€, 60k€];Clermont-Ferrand;Non
52504510;F;gestionnaire de contrats informatiques;Leroux S.A.S.;91428;0;Minivan;9.0;2;dev_express;21/03/2022;XG8856827;[60k€, 100k€];Marillac-le-Franc;Non
317029629;F;statisticien en analyse sensorielle;Bigot S.A.;142545;0;Minivan;11.0;0;dev_express;18/01/2022;HO8863157;[100k€, 150k€];Lons;Non
669900520;F;journaliste;Mathieu Guérin et Fils;52338;0;z_SUV;1.0;1;dev_express;13/04/2022;JK8878582;[40k€, 60k€];Castelnau-le-Lez;Non
88757083;F;ingénieur télécoms et réseaux;Voisin;;0;Pickup;15.0;0;dev_express;24/04/2022;OW8886108;Inconnu;Avignon;Non
610279903;M;chargé de valorisation de la recherche;Perrin;9444;0;Pickup;7.0;4;dev_premium;10/02/2022;SN8896923;[0, 20k€];Gros-Theil;Non
457437019;F;convoyeur de fonds;Jacquot Moulin S.A.S.;0;0;Minivan;1.0;0;dev_integral;28/02/2022;HQ8906950;Inconnu;Gondreville;Non
612102043;M;ingénieur logiciel;Dupont;0;3;Pickup;8.0;0;dev_express;05/02/2022;UY8919722;Inconnu;Lorient;Oui
280912778;M;enseignant spécialisé spécialisée;Dias;95892;0;Pickup;9.0;1;dev_express;27/03/2022;HV8926361;[60k€, 100k€];Armentières-en-Brie;Non
617988135;F;sculpteur sur bois;Raynaud S.A.;;0;z_SUV;7.0;2;dev_express;05/01/2022;VR8935666;Inconnu;Dourdan;Non
549927672;M;avocat;Nicolas;59305;0;Minivan;14.0;2;dev_express;03/05/2022;BE8941303;[40k€, 60k€];Doubs;Non
371976627;M;responsable du service après-vente;Georges;36950;0;z_SUV;1.0;0;dev_express;26/03/2022;KO8952351;[20k€, 40k€];Bréval;Non
204049784;F;consultant informatique;Loiseau SA;26597;0;Panel Truck;15.0;1;dev_express;31/01/2022;TI8969407;[20k€, 40k€];Grigny;Non
642979407;F;architecte des systèmes d'information;Bigot S.A.;112819;0;Minivan;20.0;1;dev_express;30/04/2022;AE8976194;[100k€, 150k€];Poussan;Non
742285314;F;mixeur son;Legrand;96013;1;Panel Truck;13.0;0;dev_premium;04/02/2022;TM8986003;[60k€, 100k€];Nanterre;Oui
639146508;M;étalagiste;Gaillard Rodriguez S.A.R.L.;40205;4;Sports Car;9.0;4;dev_integral;20/01/2022;WA8997874;[40k€, 60k€];Royan;Oui
274850342;F;serrurier dépanneur dépanneuse;Olivier;124833;0;Minivan;19.0;0;dev_integral;22/03/2022;QS9005205;[100k€, 150k€];Cluny;Non
986607982;M;soigneur d'animaux;Maurice SA;0;4;Sports Car;13.0;0;dev_premium;31/05/2022;AR9012707;Inconnu;Aigurande;Oui
447408712;M;viticulteur;Giraud;;0;Sports Car;1.0;4;dev_integral;05/01/2022;OJ9021648;Inconnu;Oizé;Non
832864413;F;garçon de café;Baudry et Fils;9761;1;Sports Car;0.0;10;dev_express;23/04/2022;SO9033902;[0, 20k€];Perpezac-le-Noir;Oui
976037221;F;agent de propreté urbaine;Chevallier Garnier et Fils;82624;0;z_SUV;1.0;0;dev_express;02/05/2022;KF9043783;[60k€, 100k€];Étampes;Non
50270043;F;élagueur;Leleu Imbert S.A.R.L.;46177;2;Minivan;10.0;0;dev_integral;11/04/2022;PV9057485;[40k€, 60k€];Ambarès-et-Lagrave;Oui
853116074;M;gérant de restauration collective;Navarro S.A.R.L.;82231;0;z_SUV;1.0;4;dev_express;04/02/2022;ZD9064489;[60k€, 100k€];Blanquefort;Non
950990439;F;agent arboricole;Blanc S.A.R.L.;27381;0;Minivan;1.0;0;dev_vip;22/01/2022;RJ9071138;[20k€, 40k€];Paris;Non
863439012;M;gardien de la paix;Delaunay Gilles S.A.S.;94062;0;Minivan;11.0;2;dev_express;18/03/2022;HF9089035;[60k€, 100k€];Andernos-les-Bains;Non
476352722;F;community manager;Gros;0;2;Pickup;6.0;0;dev_integral;08/02/2022;NL9097872;Inconnu;Rémalard;Oui
227625585;M;collecteur de fonds;Bruneau;5175;4;z_SUV;8.0;0;dev_express;21/02/2022;MS9107472;[0, 20k€];Jacou;Oui
634343179;F;juge d'instruction;Ramos Gomes SARL;107814;0;Van;;2;dev_integral;13/01/2022;WD9116836;[100k€, 150k€];Clairefontaine-en-Yvelines;Non
158916131;F;conducteur de machines à papier;Germain Carpentier SA;63269;1;Pickup;11.0;0;dev_express;20/05/2022;TZ9121195;[60k€, 100k€];Charleville-Mézières;Oui
196187695;M;statisticien en géomarketing;Barre Gomes S.A.;42229;2;Pickup;1.0;2;dev_express;19/02/2022;PT9137133;[40k€, 60k€];Saint-Just-Saint-Rambert;Oui
787625629;F;vendeur-magasinier en fournitures automobiles;Clerc;66296;1;Pickup;1.0;0;dev_premium;13/04/2022;HR9148592;[60k€, 100k€];L'Île-Saint-Denis;Oui
635649372;F;agent de développement des énergies renouvelables;Masson;51981;0;z_SUV;8.0;0;dev_integral;25/03/2022;QJ9152588;[40k€, 60k€];Villeblevin;Non
78653569;F;collaborateur de notaire de notaire;Clerc Chrétien S.A.S.;90934;0;Sports Car;17.0;1;dev_express;08/05/2022;MU9166306;[60k€, 100k€];Cannet;Non
397946751;M;directeur de golf;Riou Lambert SARL;0;2;z_SUV;8.0;3;dev_express;08/01/2022;IX9177391;Inconnu;Lourdes;Oui
521036720;F;mécanicien bateaux;De Oliveira;0;0;Pickup;1.0;2;dev_integral;20/02/2022;XH9186423;Inconnu;Pont-Péan;Non
953200841;F;peintre en bâtiment;Ruiz Alexandre et Fils;109836;0;Sports Car;6.0;1;dev_integral;17/02/2022;QU9199186;[100k€, 150k€];Charleville-Mézières;Non
674266132;M;secrétaire d'édition;Giraud;67168;2;Minivan;9.0;0;dev_integral;24/01/2022;ZK9207333;[60k€, 100k€];Pia;Oui
342815012;F;statisticien;Lecomte;62894;1;Sports Car;14.0;4;dev_integral;23/05/2022;GO9215435;[60k€, 100k€];Bourges;Oui
495762787;M;documentaliste;Letellier;66522;0;z_SUV;11.0;0;dev_express;12/05/2022;IV9227681;[60k€, 100k€];Ussel;Non
438426733;M;juriste droit de l'environnement;Caron SARL;72605;2;z_SUV;6.0;0;dev_integral;25/02/2022;OX9237554;[60k€, 100k€];Aubepierre-Ozouer-le-Repos;Oui
103663917;F;webmestre;Fournier;3414;2;Minivan;;0;dev_express;20/05/2022;HK9241846;[0, 20k€];Clayes-sous-Bois;Oui
331518489;F;tapissier d'ameublement;Clerc S.A.;189093;1;Panel Truck;7.0;0;dev_premium;22/02/2022;NJ9256168;[150k€ et +];Cannes;Oui
437360701;F;économe de flux;Blanchet;35579;1;Minivan;6.0;0;dev_express;23/02/2022;GQ9263394;[20k€, 40k€];Saint-Laurent-des-Bois;Oui
131312301;M;enseignant-chercheur;Perrin SARL;61586;1;z_SUV;1.0;1;dev_premium;28/03/2022;LK9276772;[60k€, 100k€];Villeneuve-sur-Allier;Oui
340661905;F;anesthésiste-réanimateur;Gosselin;4034;0;z_SUV;7.0;0;dev_express;02/05/2022;DJ9283988;[0, 20k€];Bléré;Non
642175890;F;ingénieur intégration satellite;Andre et Fils;22401;1;Sports Car;4.0;6;dev_integral;20/03/2022;KI9299079;[20k€, 40k€];Villefranche-sur-Cher;Oui
346258674;M;chercheur en chimie;Salmon;5206;1;z_SUV;10.0;4;dev_integral;23/04/2022;YV9307217;[0, 20k€];Saint-Yrieix-la-Perche;Oui
797568231;M;designer industriel industrielle;Collet;81493;0;Minivan;7.0;11;dev_express;11/04/2022;EI9314151;[60k€, 100k€];Mans;Non
716593188;M;commerçant en alimentation;Valette;49268;0;Van;12.0;1;dev_premium;23/04/2022;BZ9328911;[40k€, 60k€];Montbéliard;Non
127519263;M;dessinateur-projeteur;Germain SA;23772;0;Panel Truck;1.0;0;dev_express;13/04/2022;JN9338723;[20k€, 40k€];Mans;Non
908005205;M;technicien réalisateur réalisatrice radio;Legendre SA;69554;0;Pickup;10.0;2;dev_integral;26/03/2022;YG9343292;[60k€, 100k€];Saint-Hilaire-de-Riez;Non
482073984;F;technicien des industries du verre;Lacombe S.A.S.;94059;0;Panel Truck;6.0;0;dev_integral;28/02/2022;ZA9358238;[60k€, 100k€];Paris;Non
850314594;F;technicien radioprotection;Poirier Becker S.A.S.;183296;0;Minivan;;0;dev_integral;18/03/2022;DM9369600;[150k€ et +];Torvilliers;Non
612724512;M;urbaniste;Hardy;86860;2;Minivan;1.0;4;dev_express;17/02/2022;AC9373640;[60k€, 100k€];Domérat;Oui
639408362;M;restaurateur d'oeuvres d'art;Cousin;59743;0;Minivan;10.0;4;dev_premium;23/02/2022;DM9384905;[40k€, 60k€];Puydarrieux;Non
204049784;F;neurobiologiste;Gomez SA;66579;0;Minivan;;0;dev_integral;23/01/2022;QP9391051;[60k€, 100k€];Saint-Laurent-du-Mottay;Non
160172662;M;attaché de recherche clinique (ARC);Bourdon Baron SA;23853;2;Minivan;;0;dev_integral;03/05/2022;BP9407181;[20k€, 40k€];Saint-Grégoire;Oui
266148272;M;responsable du back office;Rousseau Sauvage S.A.R.L.;29998;0;Van;12.0;1;dev_premium;17/01/2022;WA9418901;[20k€, 40k€];Pontcharra-sur-Turdine;Non
544560620;M;BIM manager;Lebrun;107394;0;z_SUV;1.0;1;dev_integral;17/05/2022;FH9429167;[100k€, 150k€];Pont-du-Château;Non
882704506;F;designer sonore;Delmas;110251;3;Panel Truck;1.0;3;dev_premium;08/02/2022;RC9438739;[100k€, 150k€];Champagne-au-Mont-d'Or;Oui
357974300;M;consultant SaaS;Le Roux;39861;1;z_SUV;8.0;0;dev_express;06/01/2022;XY9446880;[20k€, 40k€];Verdun;Oui
887285113;F;technicien électronicien électronicienne;Bodin Lefort S.A.;172877;0;Pickup;;0;dev_express;18/03/2022;SO9455018;[150k€ et +];Bourg-Saint-Léonard;Non
751140703;F;infirmier;Olivier S.A.R.L.;59232;0;Sports Car;8.0;4;dev_express;20/04/2022;AT9465313;[40k€, 60k€];Mignaloux-Beauvoir;Non
799546273;F;gérant de portefeuille;Leblanc SARL;71961;0;z_SUV;16.0;6;dev_integral;05/01/2022;FL9477557;[60k€, 100k€];Mazerolles;Non
612835729;F;responsable assurance qualité;Delattre;;1;Minivan;8.0;1;dev_express;07/03/2022;BU9489632;Inconnu;Lestelle-Bétharram;Oui
637224986;M;agent arboricole;Munoz S.A.S.;66067;0;Minivan;10.0;0;dev_premium;08/04/2022;JX9497521;[60k€, 100k€];Colombes;Non
895787911;F;chargé d'affaires en génie mécanique;Benard;149140;0;Panel Truck;13.0;3;dev_integral;13/01/2022;MB9508616;[100k€, 150k€];Lingolsheim;Non
409115771;M;psychologue de l'éducation nationale spécialité éducation, développement et conseil en orientation scolaire et professionnelle;Gimenez;123265;0;Minivan;19.0;0;dev_integral;22/01/2022;EF9514130;[100k€, 150k€];Plougonven;Non
967096094;M;médecin humanitaire;Weber Leroy S.A.;121626;3;z_SUV;11.0;1;dev_premium;13/05/2022;FU9526822;[100k€, 150k€];Chancelade;Oui
318075197;F;technicien en automatismes;Weiss Lefort SA;38111;1;z_SUV;19.0;2;dev_express;01/03/2022;XX9531564;[20k€, 40k€];Saulce;Oui
464738176;M;inspecteur du permis de conduire et de la sécurité routière;Leroux;0;0;Sports Car;5.0;2;dev_integral;17/05/2022;JP9548207;Inconnu;Châtillon-en-Bazois;Non
20057040;M;chargé de recherche et développement déchets;Lemaître;306277;0;Minivan;19.0;2;dev_integral;27/02/2022;DU9554225;[150k€ et +];Éclaron-Braucourt-Sainte-Livière;Non
117358712;M;technicien céramiste;Royer et Fils;13186;1;z_SUV;8.0;2;dev_express;14/01/2022;UO9567201;[0, 20k€];Saint-Lô;Oui
797925473;M;orthodontiste;Morin;0;2;z_SUV;11.0;4;dev_vip;12/04/2022;TM9578807;Inconnu;Vineuil;Oui
909760044;F;ingénieur process aval;Renard Guichard S.A.R.L.;;0;z_SUV;12.0;0;dev_integral;03/04/2022;AJ9588470;Inconnu;Bourbonne-les-Bains;Non
631867230;M;technicien forestier forestière;Gilbert et Fils;34560;1;Pickup;7.0;0;dev_premium;15/02/2022;UF9594410;[20k€, 40k€];Villeneuve-sur-Lot;Oui
995880115;F;viticulteur;Pruvost S.A.S.;70341;0;Panel Truck;15.0;0;dev_express;21/04/2022;AF9602404;[60k€, 100k€];Bleymard;Non
678350409;M;géophysicien;Morin;5622;1;Sports Car;1.0;0;dev_premium;13/04/2022;IO9612280;[0, 20k€];Saint-Chaptes;Oui
729199936;M;auditeur interne;Delmas;18896;0;Minivan;8.0;2;dev_premium;11/02/2022;GY9627778;[0, 20k€];Baudreix;Non
706760299;F;ouvrier agricole;Perez SARL;44977;0;Pickup;1.0;6;dev_premium;13/02/2022;EC9639422;[40k€, 60k€];L'Isle-d'Abeau;Non
801539934;M;pédicure-podologue;Verdier S.A.R.L.;108027;0;z_SUV;15.0;1;dev_premium;16/05/2022;QW9644059;[100k€, 150k€];Agen-d'Aveyron;Non
89979221;F;géologue;Chartier Rivière S.A.R.L.;188472;2;Minivan;20.0;0;dev_integral;18/03/2022;UG9654959;[150k€ et +];Alençon;Oui
115481174;F;sellier;Jacquot Charles S.A.R.L.;66222;0;Minivan;;5;dev_express;18/01/2022;LM9667253;[60k€, 100k€];Saint-Vallier;Non
876968470;F;ingénieur forage;Georges S.A.S.;178768;0;Panel Truck;12.0;1;dev_express;23/05/2022;IR9675343;[150k€ et +];Nanterre;Non
906904164;M;agent de sécurité;Turpin;190579;0;z_SUV;16.0;0;dev_express;16/03/2022;JK9688368;[150k€ et +];Croisic;Non
377082209;M;chargé de recherche en recrutement;Imbert Ruiz SA;172804;0;Sports Car;;0;dev_integral;04/04/2022;AG9695669;[150k€ et +];Gérardmer;Non
811953830;M;opérateur sur machine à commande numérique;Le Goff;38362;2;Sports Car;1.0;0;dev_integral;31/03/2022;SO9702758;[20k€, 40k€];Tournon-sur-Rhône;Oui
263468984;F;chef de projet éolien;Marchal Klein S.A.S.;73358;0;Minivan;22.0;1;dev_express;28/02/2022;AV9713336;[60k€, 100k€];Plan-de-Cuques;Non
624090718;M;auxiliaire spécialisé vétérinaire;Girard Diallo S.A.R.L.;48834;0;Minivan;1.0;0;dev_premium;16/04/2022;CN9728085;[40k€, 60k€];Mont-sous-Vaudrey;Non
476279875;F;orfèvre;Techer S.A.R.L.;45464;0;z_SUV;15.0;4;dev_premium;12/02/2022;WP9734614;[40k€, 60k€];Varennes-Saint-Sauveur;Non
260647630;M;webmestre;Teixeira Martinez S.A.;0;0;z_SUV;13.0;0;dev_express;29/01/2022;LN9747382;Inconnu;Martainneville;Non
273921420;F;bactériologiste;Boyer;16976;0;z_SUV;1.0;0;dev_express;30/04/2022;AS9752552;[0, 20k€];Fronton;Non
421316364;F;scénariste;Bruneau;95550;0;Van;18.0;0;dev_integral;25/02/2022;XM9762097;[60k€, 100k€];Donzac;Non
994720648;M;géomaticien;Maillet;34623;2;Pickup;1.0;3;dev_express;30/04/2022;SR9775959;[20k€, 40k€];Saint-Jean-du-Falga;Oui
30587067;F;puériculteur;Laine Lévy S.A.R.L.;87751;0;Minivan;17.0;2;dev_express;25/02/2022;IO9783530;[60k€, 100k€];Havre;Non
725245227;F;chef d'exploitation des remontées mécaniques;Lombard et Fils;37076;0;Minivan;1.0;1;dev_integral;06/05/2022;AG9797334;[20k€, 40k€];Ambleteuse;Non
155093200;F;carreleur;Lelièvre et Fils;18154;3;Pickup;1.0;2;dev_integral;16/03/2022;LI9806746;[0, 20k€];Mercurey;Oui
616070351;F;secrétaire de rédaction;Rey;38944;0;Minivan;7.0;0;dev_integral;06/04/2022;KP9816675;[20k€, 40k€];Plédran;Non
283577004;F;contrôleur technique automobile;Peltier;65659;0;Minivan;13.0;5;dev_integral;06/03/2022;MM9827058;[60k€, 100k€];Châtelaillon-Plage;Non
341587786;M;paysagiste;Delaunay;278656;0;Minivan;16.0;0;dev_express;04/03/2022;RH9838259;[150k€ et +];Motte-d'Aveillans;Non
711294832;F;technicien logistique;Turpin SA;66587;0;Sports Car;10.0;0;dev_express;06/05/2022;MD9846238;[60k€, 100k€];Beaupuy;Non
259085468;F;apiculteur;Guillet Bruneau S.A.S.;63367;3;Pickup;21.0;3;dev_integral;01/02/2022;ZW9854397;[60k€, 100k€];Ruelle-sur-Touvre;Oui
693513076;M;ingénieur en énergie solaire;Prévost S.A.;119273;2;Panel Truck;23.0;1;dev_express;16/03/2022;GA9868400;[100k€, 150k€];Pamiers;Oui
358036230;F;animateur de radio et de télévision;Benoit;53567;0;Panel Truck;8.0;2;dev_premium;13/03/2022;RO9874718;[40k€, 60k€];Annezin;Non
982263237;M;fleuriste;Berger SA;75499;0;Pickup;1.0;0;dev_integral;16/04/2022;WR9883670;[60k€, 100k€];Vichy;Non
142194056;M;étanchéiste;Techer Turpin S.A.S.;74417;0;Panel Truck;1.0;3;dev_express;05/03/2022;KZ9891574;[60k€, 100k€];Cheylard;Non
976090829;M;attaché de presse;Fleury S.A.S.;128801;0;Minivan;17.0;6;dev_express;19/03/2022;TO9909535;[100k€, 150k€];Saint-Mards-en-Othe;Non
489119985;F;ingénieur en construction navale;Robert SARL;1729;1;Pickup;1.0;0;dev_premium;01/05/2022;HY9916209;[0, 20k€];Saint-Brieuc;Oui
340532523;M;chargé de veille législative et réglementaire;Klein S.A.;31276;0;Sports Car;9.0;5;dev_integral;19/01/2022;YB9928977;[20k€, 40k€];Fareins;Non
117704348;F;juge des contentieux de la protection;Blanchet SARL;25371;0;Pickup;11.0;3;dev_integral;23/01/2022;PM9935613;[20k€, 40k€];Briançon;Non
62527035;F;psychologue de l'Éducation nationale spécialité éducation, développement et apprentissages;Mercier S.A.S.;;0;Minivan;1.0;0;dev_integral;15/03/2022;GP9942733;Inconnu;Trinité-de-Thouberville;Non
651748745;F;auxiliaire de puériculture;Riou Maury S.A.R.L.;47355;0;Sports Car;1.0;0;dev_integral;14/01/2022;VR9953966;[40k€, 60k€];Nîmes;Non
84888394;M;directeur d'accueil collectif de mineurs (ACM);Girard;36330;0;Sports Car;1.0;3;dev_express;22/01/2022;XY9963854;[20k€, 40k€];Mulhouse;Non
59520624;F;généalogiste;Fernandez et Fils;82503;0;Sports Car;15.0;0;dev_integral;03/03/2022;DS9976304;[60k€, 100k€];Vieux-Boucau-les-Bains;Non
195485302;M;mandataire judiciaire;Olivier;;2;z_SUV;8.0;1;dev_integral;01/04/2022;VD9988633;Inconnu;Aurillac;Oui
865694934;M;ingénieur en génie climatique;Noël S.A.;69335;0;Van;1.0;2;dev_integral;06/04/2022;UL9998041;[60k€, 100k€];Bellot;Non
62181943;M;responsable de laboratoire de recherche;Delannoy;124829;0;Pickup;16.0;0;dev_express;16/05/2022;ZR10002708;[100k€, 150k€];Tour-du-Crieu;Non
990812546;M;esthéticien-cosméticien;Guyot;51176;0;z_SUV;11.0;0;dev_express;15/02/2022;RY10016888;[40k€, 60k€];Pagny-le-Château;Non
634828055;F;employé de restaurant;Lemoine S.A.;14704;0;z_SUV;4.0;2;dev_integral;16/02/2022;XD10029871;[0, 20k€];Borgo;Non
938320087;F;météorologiste;Durand;57095;0;z_SUV;6.0;7;dev_express;14/03/2022;FZ10032131;[40k€, 60k€];Verneuil-sur-Vienne;Non
481160423;F;gestionnaire de contrats d'assurance;Roy Descamps S.A.S.;;0;z_SUV;5.0;0;dev_integral;22/04/2022;MI10044469;Inconnu;Saint-Junien;Non
851522155;M;technicien céramiste;Lemaire Jourdan SA;46502;0;Minivan;14.0;2;dev_integral;31/05/2022;EI10058676;[40k€, 60k€];Firmi;Non
31728817;F;audioprothésiste;Fleury Lopes SA;0;0;z_SUV;;0;dev_integral;25/02/2022;OS10062122;Inconnu;Neuilly;Non
893196291;F;administrateur de mission humanitaire;Boulanger;18304;0;Minivan;4.0;0;dev_express;12/03/2022;NV10071434;[0, 20k€];Saint-Ouen-l'Aumône;Non
929148181;M;rédacteur en chef;Regnier S.A.S.;8791;0;z_SUV;1.0;0;dev_express;25/05/2022;GS10086209;[0, 20k€];Saint-Jean-du-Falga;Non
288118526;F;étanchéiste;Rémy;17372;3;z_SUV;1.0;3;dev_express;11/02/2022;FH10094737;[0, 20k€];Castelnau-le-Lez;Oui
818483184;M;ingénieur technico-commercial technico-commerciale en électronique;Teixeira S.A.;52002;2;Panel Truck;12.0;0;dev_express;09/02/2022;UH10107305;[40k€, 60k€];Nubécourt;Oui
777877285;F;auditeur externe;Poirier;38430;1;z_SUV;12.0;0;dev_integral;23/04/2022;JH10112177;[20k€, 40k€];Henrichemont;Oui
272342712;F;infirmier humanitaire;Mace Gaillard SA;66955;0;z_SUV;10.0;2;dev_integral;06/03/2022;LI10123277;[60k€, 100k€];Pont-de-Metz;Non
952181357;M;hôtesse de l'air;Maréchal;40851;2;z_SUV;1.0;2;dev_express;18/03/2022;UZ10133148;[40k€, 60k€];Abbeville;Oui
298571479;F;régisseur de spectacles;Blanc;37536;1;Pickup;1.0;10;dev_express;29/03/2022;DH10146759;[20k€, 40k€];Montluçon;Oui
253235211;M;manipulateur en électroradiologie médicale;Barbier;36451;0;Pickup;1.0;0;dev_express;30/03/2022;OM10152885;[20k€, 40k€];Auriac-sur-Vendinelle;Non
539678669;M;mixeur son;Carpentier;146370;2;Minivan;1.0;0;dev_express;18/05/2022;HJ10161369;[100k€, 150k€];Dijon;Oui
411355078;M;mécanicien bateaux;Maillard Perez S.A.R.L.;62386;3;Minivan;9.0;6;dev_integral;01/05/2022;TS10177292;[60k€, 100k€];Bayonne;Oui
784157785;M;éducateur spécialisé spécialisée;Mahe et Fils;119109;0;Minivan;18.0;0;dev_express;04/03/2022;BJ10183361;[100k€, 150k€];Chaillon;Non
51707702;M;anatomiste;Muller Wagner S.A.S.;114277;2;Minivan;14.0;0;dev_premium;12/03/2022;QM10196018;[100k€, 150k€];Solliès-Pont;Oui
578066544;M;secrétaire administratif;Dumas;24119;0;Minivan;10.0;3;dev_express;14/03/2022;DK10202278;[20k€, 40k€];Brey-et-Maison-du-Bois;Non
354783439;F;parfumeur;Diallo;57209;0;Minivan;18.0;5;dev_premium;29/01/2022;CW10212032;[40k€, 60k€];Saint-Jacques-de-Thouars;Non
40601203;F;chef de projet sites et sols pollués;Hernandez SA;11067;0;Sports Car;7.0;3;dev_premium;09/05/2022;CA10229271;[0, 20k€];Ley;Non
245429311;F;facteur;Carlier;117470;0;Sports Car;18.0;0;dev_premium;15/01/2022;JD10231827;[100k€, 150k€];Vareilles;Non
374898992;M;ingénieur production dans les biotechnologies;Rousset Mary SA;27450;0;Minivan;1.0;1;dev_express;11/05/2022;TY10247835;[20k€, 40k€];Anse;Non
259738055;M;boucher;Rey Guérin SARL;82251;1;z_SUV;;0;dev_integral;22/05/2022;IS10253017;[60k€, 100k€];Lens;Oui
580771137;M;peintre en bâtiment;Teixeira Thomas S.A.S.;43196;2;Sports Car;15.0;0;dev_premium;16/03/2022;NJ10261263;[40k€, 60k€];Cambrai;Oui
185797662;F;webdesigner;Grondin;107562;0;z_SUV;15.0;4;dev_express;10/02/2022;WX10274853;[100k€, 150k€];Angerville;Non
94006069;F;agent de constatation des douanes;Fernandes;0;3;z_SUV;6.0;4;dev_express;30/05/2022;XX10285688;Inconnu;Lusignan;Oui
635166021;M;ingénieur chimiste en développement analytique;Léger Regnier S.A.R.L.;0;0;z_SUV;11.0;1;dev_integral;10/01/2022;AP10299257;Inconnu;Tulle;Non
387957280;M;ingénieur du BTP;Leclercq Gaudin SA;23035;2;z_SUV;6.0;2;dev_integral;21/05/2022;OX10307868;[20k€, 40k€];Mées;Oui
259907079;M;sérigraphe;Carpentier S.A.S.;138368;0;Van;1.0;4;dev_express;09/04/2022;NM10313302;[100k€, 150k€];Clamart;Non
444658348;F;économètre statisticien;Pruvost;54480;1;Pickup;11.0;5;dev_vip;13/02/2022;SC10324997;[40k€, 60k€];Ardin;Oui
856378045;M;responsable biométrie;Barre S.A.R.L.;11322;0;z_SUV;6.0;7;dev_integral;25/02/2022;TA10339763;[0, 20k€];Buxerolles;Non
870183904;F;élagueur;Adam;75288;3;Minivan;12.0;6;dev_integral;02/01/2022;HO10346089;[60k€, 100k€];Vals-les-Bains;Oui
166887755;M;chef de fabrication des industries graphiques;Grégoire;71487;2;Sports Car;;0;dev_express;02/04/2022;ZA10352232;[60k€, 100k€];Golbey;Oui
371660994;M;peintre en bâtiment;Seguin;;1;Pickup;1.0;2;dev_premium;03/05/2022;JE10364914;Inconnu;Béligneux;Oui
232648329;M;ingénieur en construction navale;Hebert;;0;Van;14.0;1;dev_express;25/04/2022;DK10375288;Inconnu;Châteauroux;Non
564472252;F;géologue modélisateur;Launay;0;0;Pickup;16.0;4;dev_integral;08/03/2022;LN10385601;Inconnu;Champsac;Non
918957801;F;ouvrier paysagiste;Roussel;39793;2;Minivan;;6;dev_integral;31/05/2022;LX10395495;[20k€, 40k€];Saint-Alban-Leysse;Oui
131474282;M;vendeur-magasinier en fournitures automobiles;Ferreira;;1;Pickup;8.0;0;dev_integral;21/01/2022;FQ10407174;Inconnu;L'Isle-Jourdain;Oui
486828685;M;professeur de collège et de lycée;Pichon;17671;0;z_SUV;1.0;1;dev_integral;27/04/2022;ZP10417794;[0, 20k€];Cléry-Saint-André;Non
23309553;F;maraîcher;Charrier;26096;1;Minivan;1.0;0;dev_integral;25/04/2022;OF10429832;[20k€, 40k€];Bolquère;Oui
