Key_Finance;Date;SKU;Taxe_Statut;Onsale_Web;Price;Purchase_Price
2023-1_16307;2023-01-01;16307;taxable;1;15,2;7,54
2023-1_13736;2023-01-01;13736;taxable;1;12,8;6,68
2023-1_16037;2023-01-01;16037;taxable;1;25,3;12,55
2023-1_12587;2023-01-01;12587;taxable;1;79,5;45,91
2023-1_16305;2023-01-01;16305;taxable;1;10,2;5,16
2023-1_16131;2023-01-01;16131;taxable;1;33,4;16,57
2023-1_13435;2023-01-01;13435;taxable;1;44;22,28
2023-1_15758;2023-01-01;15758;taxable;1;11,6;5,75
2023-1_14509;2023-01-01;14509;taxable;1;78;42,32
2023-1_14768;2023-01-01;14768;taxable;1;44;21,18
2023-1_16505;2023-01-01;16505;taxable;1;16,3;8
2023-1_15871;2023-01-01;15871;taxable;1;59,4;29,77
2023-1_11602;2023-01-01;11602;taxable;1;105;56,42
2023-1_13127;2023-01-01;13127;taxable;1;44,3;22,2
2023-1_13520;2023-01-01;13520;taxable;1;57,7;30,11
2023-1_13032;2023-01-01;13032;taxable;1;27,2;14,05
2023-1_15436;2023-01-01;15436;taxable;1;28;14,47
2023-1_15910;2023-01-01;15910;taxable;1;24,7;12,76
2023-1_16263;2023-01-01;16263;taxable;1;9,3;4,76
2023-1_15138;2023-01-01;15138;taxable;1;11,5;5,64
2023-1_16580;2023-01-01;16580;taxable;1;25,2;13,15
2023-1_13905;2023-01-01;13905;taxable;1;17,1;9,01
2023-1_13557;2023-01-01;13557;taxable;1;10,8;5,69
2023-1_14975;2023-01-01;14975;taxable;1;32,7;17,57
2023-1_15341;2023-01-01;15341;taxable;1;25,7;13,01
2023-1_15415;2023-01-01;15415;taxable;1;9,9;5,01
2023-1_16065;2023-01-01;16065;taxable;1;38,6;20,34
2023-1_15479;2023-01-01;15479;taxable;1;41,8;22,03
2023-1_16151;2023-01-01;16151;taxable;1;16,1;8,57
2023-1_15127;2023-01-01;15127;taxable;1;73,3;37,87
2023-1_15140;2023-01-01;15140;taxable;1;13,7;7,36
2023-1_15779;2023-01-01;15779;taxable;1;28,4;14,67
2023-1_9937;2023-01-01;9937;taxable;1;25,7;12,75
2023-1_15281;2023-01-01;15281;taxable;1;29,8;15,09
2023-1_15315;2023-01-01;15315;taxable;1;11,9;6,46
2023-1_15668;2023-01-01;15668;taxable;1;9,3;4,9
2023-1_15161;2023-01-01;15161;taxable;1;20,4;10,96
2023-1_15792;2023-01-01;15792;taxable;1;32,2;16,8
2023-1_15921;2023-01-01;15921;taxable;1;71,3;36,84
2023-1_15870;2023-01-01;15870;taxable;1;48,7;24,91
2023-1_15690;2023-01-01;15690;taxable;1;18,9;9,57
2023-1_15561;2023-01-01;15561;taxable;1;5,8;3,09
2023-1_15539;2023-01-01;15539;taxable;1;13,5;7,18
2023-1_16320;2023-01-01;16320;taxable;1;11,9;6,27
2023-1_3509;2023-01-01;3509;taxable;1;104;46,71
2023-1_2534;2023-01-01;2534;taxable;1;52,4;27,07
2023-1_11586;2023-01-01;11586;taxable;1;49,5;22,01
2023-1_14819;2023-01-01;14819;taxable;1;12;6,26
2023-1_15705;2023-01-01;15705;taxable;1;29;15,28
2023-1_15254;2023-01-01;15254;taxable;1;33,6;16,49
2023-1_15554;2023-01-01;15554;taxable;1;22,2;11,93
2023-1_14451;2023-01-01;14451;taxable;1;18,1;9,45
2023-1_16274;2023-01-01;16274;taxable;1;9,8;5,16
2023-1_14696;2023-01-01;14696;taxable;1;19,8;10,43
2023-1_14573;2023-01-01;14573;taxable;1;10,6;5,42
2023-1_16238;2023-01-01;16238;taxable;1;19,2;9,52
2023-1_15834;2023-01-01;15834;taxable;1;46;24
2023-1_15141;2023-01-01;15141;taxable;1;9,8;4,91
2023-1_15038;2023-01-01;15038;taxable;1;20,6;10,22
2023-1_15238;2023-01-01;15238;taxable;1;16,6;9,01
2023-1_16586;2023-01-01;16586;taxable;1;7,1;3,67
2023-1_15664;2023-01-01;15664;taxable;1;15,8;8,49
2023-1_14527;2023-01-01;14527;taxable;1;17,6;9,46
2023-1_15707;2023-01-01;15707;taxable;1;72;35,71
2023-1_15269;2023-01-01;15269;taxable;1;80;40,92
2023-1_14845;2023-01-01;14845;taxable;1;38,4;19,05
2023-1_14700;2023-01-01;14700;taxable;1;32,6;17,35
2023-1_15440;2023-01-01;15440;taxable;1;22,9;11,95
2023-1_15759;2023-01-01;15759;taxable;1;8,9;4,74
2023-1_11277;2023-01-01;11277;taxable;1;24;12,9
2023-1_15676;2023-01-01;15676;taxable;1;13,7;7,15
2023-1_15731;2023-01-01;15731;taxable;1;12,3;6,29
2023-1_16525;2023-01-01;16525;taxable;1;28,5;14,14
2023-1_15785;2023-01-01;15785;taxable;1;14,3;7,24
2023-1_14699;2023-01-01;14699;taxable;1;31,6;17,14
2023-1_15718;2023-01-01;15718;taxable;1;58,8;29,16
2023-1_14372;2023-01-01;14372;taxable;1;30,6;16,44
2023-1_15881;2023-01-01;15881;taxable;1;12,1;6,56
2023-1_15426;2023-01-01;15426;taxable;1;28,1;15,24
2023-1_16023;2023-01-01;16023;taxable;1;6,7;3,63
2023-1_14661;2023-01-01;14661;taxable;1;12,7;6,23
2023-1_15675;2023-01-01;15675;taxable;1;12,8;6,48
2023-1_15351;2023-01-01;15351;taxable;1;49,5;25,06
2023-1_12791;2023-01-01;12791;taxable;1;105;55,88
2023-1_13958;2023-01-01;13958;taxable;1;34,3;17,9
2023-1_15669;2023-01-01;15669;taxable;1;54,8;27,18
2023-1_11849;2023-01-01;11849;taxable;1;49;24,81
2023-1_15461;2023-01-01;15461;taxable;1;11,1;5,85
2023-1_15577;2023-01-01;15577;taxable;1;8,7;4,5
2023-1_12639;2023-01-01;12639;taxable;1;59;27,31
2023-1_15466;2023-01-01;15466;taxable;1;22,8;11,54
2023-1_15184;2023-01-01;15184;taxable;1;38,4;20,04
2023-1_13904;2023-01-01;13904;taxable;1;16,1;8,32
2023-1_15793;2023-01-01;15793;taxable;1;37,7;19,48
2023-1_15612;2023-01-01;15612;taxable;1;25,9;12,98
2023-1_15425;2023-01-01;15425;taxable;1;6,5;3,29
2023-1_14599;2023-01-01;14599;taxable;1;13,6;7,38
2023-1_15033;2023-01-01;15033;taxable;1;14,8;7,49
2023-1_16449;2023-01-01;16449;taxable;1;21,8;11,26
2023-1_15829;2023-01-01;15829;taxable;1;12,8;6,48
2023-1_13965;2023-01-01;13965;taxable;1;48,8;26,47
2023-1_16306;2023-01-01;16306;taxable;1;10,4;5,21
2023-1_15303;2023-01-01;15303;taxable;1;34,3;18,25
2023-1_13996;2023-01-01;13996;taxable;1;115;59,42
2023-1_14679;2023-01-01;14679;taxable;1;42;22,57
2023-1_15318;2023-01-01;15318;taxable;1;48,5;25,31
2023-1_13599;2023-01-01;13599;taxable;1;35,5;21,12
2023-1_15206;2023-01-01;15206;taxable;1;25,3;13,07
2023-1_16153;2023-01-01;16153;taxable;1;41;22,03
2023-1_16067;2023-01-01;16067;taxable;1;48,5;25,56
2023-1_15241;2023-01-01;15241;taxable;1;63,5;32,48
2023-1_16264;2023-01-01;16264;taxable;1;10,9;5,58
2023-1_14915;2023-01-01;14915;taxable;1;124,8;66,41
2023-1_16289;2023-01-01;16289;taxable;1;22,8;11,9
2023-1_15229;2023-01-01;15229;taxable;1;26,5;14,1
2023-1_15713;2023-01-01;15713;taxable;1;45;23,25
2023-1_15654;2023-01-01;15654;taxable;1;10,4;5,53
2023-1_15879;2023-01-01;15879;taxable;1;29;15,43
2023-1_12586;2023-01-01;12586;taxable;1;59;34,76
2023-1_15710;2023-01-01;15710;taxable;1;78;41,51
2023-1_15204;2023-01-01;15204;taxable;1;35,2;17,46
2023-1_16462;2023-01-01;16462;taxable;1;19;9,82
2023-1_14596;2023-01-01;14596;taxable;1;105,6;57,29
2023-1_15296;2023-01-01;15296;taxable;1;34,3;17,54
2023-1_16042;2023-01-01;16042;taxable;1;31,2;15,48
2023-1_15264;2023-01-01;15264;taxable;1;32,8;17,79
2023-1_16256;2023-01-01;16256;taxable;1;9,4;5,1
2023-1_14095;2023-01-01;14095;taxable;1;35,1;18,14
2023-1_15868;2023-01-01;15868;taxable;1;27,3;14,53
2023-1_16247;2023-01-01;16247;taxable;1;45,9;22,77
2023-1_15530;2023-01-01;15530;taxable;1;24,4;12,86
2023-1_14371;2023-01-01;14371;taxable;1;57;27,98
2023-1_15478;2023-01-01;15478;taxable;1;41,8;21,38
2023-1_13604;2023-01-01;13604;taxable;1;67,2;36,46
2023-1_791;2023-01-01;791;taxable;1;76,8;38,49
2023-1_15605;2023-01-01;15605;taxable;1;17,8;8,92
2023-1_15795;2023-01-01;15795;taxable;1;47,2;24,39
2023-1_15566;2023-01-01;15566;taxable;1;14,6;7,17
2023-1_15661;2023-01-01;15661;taxable;1;35,6;19,31
2023-1_13814;2023-01-01;13814;taxable;1;28;14,76
2023-1_13516;2023-01-01;13516;taxable;1;40,2;20,35
2023-1_14945;2023-01-01;14945;taxable;1;12,2;6,37
2023-1_14469;2023-01-01;14469;taxable;1;7,2;3,76
2023-1_15237;2023-01-01;15237;taxable;1;16,9;8,73
2023-1_14905;2023-01-01;14905;taxable;1;15,8;8,33
2023-1_15462;2023-01-01;15462;taxable;1;10,7;5,25
2023-1_16031;2023-01-01;16031;taxable;1;9,9;5,22
2023-1_16191;2023-01-01;16191;taxable;1;12,1;6,13
2023-1_16081;2023-01-01;16081;taxable;1;20,8;10,96
2023-1_14729;2023-01-01;14729;taxable;1;34,7;17,39
2023-1_16077;2023-01-01;16077;taxable;1;25,2;12,89
2023-1_15373;2023-01-01;15373;taxable;1;9,3;4,85
2023-1_11049;2023-01-01;11049;taxable;1;59;32,01
2023-1_16154;2023-01-01;16154;taxable;1;27;13,25
2023-1_14809;2023-01-01;14809;taxable;1;23,6;12,56
2023-1_15201;2023-01-01;15201;taxable;1;39,2;21,06
2023-1_15073;2023-01-01;15073;taxable;1;55,6;30,16
2023-1_15345;2023-01-01;15345;taxable;1;59,9;32,5
2023-1_15756;2023-01-01;15756;taxable;1;21,6;11,61
2023-1_13531;2023-01-01;13531;taxable;1;7,5;3,95
2023-1_16269;2023-01-01;16269;taxable;1;11,1;5,62
2023-1_7086;2023-01-01;7086;taxable;1;69;40,25
2023-1_15784;2023-01-01;15784;taxable;1;18,2;9,4
2023-1_15734;2023-01-01;15734;taxable;1;28,5;14,28
2023-1_16130;2023-01-01;16130;taxable;1;49,5;26,09
2023-1_13895;2023-01-01;13895;taxable;1;12,5;6,2
2023-1_16513;2023-01-01;16513;taxable;1;15,9;8,46
2023-1_16318;2023-01-01;16318;taxable;1;8,7;4,72
2023-1_15677;2023-01-01;15677;taxable;1;19;10,01
2023-1_15185;2023-01-01;15185;taxable;1;175;90,42
2023-1_13517;2023-01-01;13517;taxable;1;48,8;25,97
2023-1_7819;2023-01-01;7819;taxable;1;157;69,08
2023-1_12771;2023-01-01;12771;taxable;1;41,6;22,14
2023-1_15740;2023-01-01;15740;taxable;1;50,5;25,05
2023-1_4679;2023-01-01;4679;taxable;1;83;48,9
2023-1_15688;2023-01-01;15688;taxable;1;17,2;9,24
2023-1_13853;2023-01-01;13853;taxable;1;85,6;51,93
2023-1_16209;2023-01-01;16209;taxable;1;5,7;2,92
2023-1_14982;2023-01-01;14982;taxable;1;13,7;7,29
2023-1_13412;2023-01-01;13412;taxable;1;9,7;5,21
2023-1_15298;2023-01-01;15298;taxable;1;24,2;12,88
2023-1_14149;2023-01-01;14149;taxable;1;28,8;15,18
2023-1_15487;2023-01-01;15487;taxable;1;12,6;6,71
2023-1_15205;2023-01-01;15205;taxable;1;42,2;22,02
2023-1_13230;2023-01-01;13230;taxable;1;68,1;32,46
2023-1_14220;2023-01-01;14220;taxable;1;137;67,95
2023-1_13172;2023-01-01;13172;taxable;1;30;15,19
2023-1_14106;2023-01-01;14106;taxable;1;74,8;40,19
2023-1_16094;2023-01-01;16094;taxable;1;29,9;15,29
2023-1_15811;2023-01-01;15811;taxable;1;14,9;7,39
2023-1_15179;2023-01-01;15179;taxable;1;35,6;17,66
2023-1_14774;2023-01-01;14774;taxable;1;93;40,49
2023-1_14944;2023-01-01;14944;taxable;1;14,5;7,27
2023-1_15767;2023-01-01;15767;taxable;1;16,3;8
2023-1_16152;2023-01-01;16152;taxable;1;50,4;26,04
2023-1_15746;2023-01-01;15746;taxable;1;21,4;10,61
2023-1_14332;2023-01-01;14332;taxable;1;7,8;4,15
2023-1_16192;2023-01-01;16192;taxable;1;27,5;14,63
2023-1_16039;2023-01-01;16039;taxable;1;8,7;4,36
2023-1_16328;2023-01-01;16328;taxable;1;16,2;8,29
2023-1_16564;2023-01-01;16564;taxable;1;9,8;5,01
2023-1_15475;2023-01-01;15475;taxable;1;26,5;13,14
2023-1_15649;2023-01-01;15649;taxable;1;13,2;6,68
2023-1_2361;2023-01-01;2361;taxable;1;50;25,58
2023-1_14828;2023-01-01;14828;taxable;1;61,6;31,51
2023-1_15945;2023-01-01;15945;taxable;1;63,4;33,74
2023-1_15807;2023-01-01;15807;taxable;1;27,9;14,7
2023-1_16210;2023-01-01;16210;taxable;1;5,7;2,95
2023-1_14506;2023-01-01;14506;taxable;1;78;42,32
2023-1_15075;2023-01-01;15075;taxable;1;12;5,95
2023-1_13765;2023-01-01;13765;taxable;1;57;26,13
2023-1_16093;2023-01-01;16093;taxable;1;18,5;9,94
2023-1_12942;2023-01-01;12942;taxable;1;12,9;6,33
2023-1_12857;2023-01-01;12857;taxable;1;109,6;53,8
2023-1_12045;2023-01-01;12045;taxable;1;32;15,71
2023-1_16148;2023-01-01;16148;taxable;1;9,9;4,86
2023-1_12339;2023-01-01;12339;taxable;1;28,1;14,37
2023-1_15095;2023-01-01;15095;taxable;1;12,7;6,82
2023-1_16567;2023-01-01;16567;taxable;1;28;14,76
2023-1_15240;2023-01-01;15240;taxable;1;63,5;32,48
2023-1_793;2023-01-01;793;taxable;1;62,4;33,21
2023-1_812;2023-01-01;812;taxable;1;52,4;28,16
2023-1_16292;2023-01-01;16292;taxable;1;8,7;4,63
2023-1_11736;2023-01-01;11736;taxable;1;29,4;15,95
2023-1_15714;2023-01-01;15714;taxable;1;48,5;25,56
2023-1_3383;2023-01-01;3383;taxable;1;19,5;10,18
2023-1_1366;2023-01-01;1366;taxable;1;59;35,45
2023-1_15631;2023-01-01;15631;taxable;1;24,5;12,15
2023-1_15136;2023-01-01;15136;taxable;1;9,6;4,81
2023-1_15145;2023-01-01;15145;taxable;1;11,8;6,04
2023-1_13096;2023-01-01;13096;taxable;1;13,7;6,72
2023-1_14632;2023-01-01;14632;taxable;1;14,5;7,42
2023-1_15856;2023-01-01;15856;taxable;1;18,8;9,32
2023-1_15615;2023-01-01;15615;taxable;1;25,9;13,38
2023-1_15774;2023-01-01;15774;taxable;1;19;9,72
2023-1_14930;2023-01-01;14930;taxable;1;16,3;8,84
2023-1_15670;2023-01-01;15670;taxable;1;18,2;9,78
2023-1_15429;2023-01-01;15429;taxable;1;12;6,51
2023-1_16246;2023-01-01;16246;taxable;1;19;10,31
2023-1_16010;2023-01-01;16010;taxable;1;23,4;12,33
2023-1_16265;2023-01-01;16265;taxable;1;9,5;5,06
2023-1_14657;2023-01-01;14657;taxable;1;12,3;6,23
2023-1_15741;2023-01-01;15741;taxable;1;19;9,62
2023-1_14141;2023-01-01;14141;taxable;1;24,2;13
2023-1_13453;2023-01-01;13453;taxable;1;7,6;4,04
2023-1_15147;2023-01-01;15147;taxable;1;31,5;15,95
2023-1_16280;2023-01-01;16280;taxable;1;27,8;15,08
2023-1_15564;2023-01-01;15564;taxable;1;22,8;11,54
2023-1_14508;2023-01-01;14508;taxable;1;78;40,7
2023-1_15465;2023-01-01;15465;taxable;1;19,8;9,72
2023-1_14374;2023-01-01;14374;taxable;1;22,9;12,42
2023-1_15930;2023-01-01;15930;taxable;1;38,6;20,54
2023-1_13416;2023-01-01;13416;taxable;1;15,8;8,57
2023-1_15343;2023-01-01;15343;taxable;1;48,5;24,31
2023-1_15733;2023-01-01;15733;taxable;1;21;11,28
2023-1_14300;2023-01-01;14300;taxable;1;7,8;4,07
2023-1_14485;2023-01-01;14485;taxable;1;32,1;17,25
2023-1_16138;2023-01-01;16138;taxable;1;15,3;8,22
2023-1_19822;2023-01-01;19822;taxable;1;92;46,11
2023-1_15155;2023-01-01;15155;taxable;1;15,5;7,69
2023-1_14626;2023-01-01;14626;taxable;1;17,1;8,48
2023-1_15126;2023-01-01;15126;taxable;1;116,4;63,15
2023-1_15026;2023-01-01;15026;taxable;1;7,1;3,48
2023-1_13117;2023-01-01;13117;taxable;1;39;19,14
2023-1_16330;2023-01-01;16330;taxable;1;11,6;5,69
2023-1_15404;2023-01-01;15404;taxable;1;14,4;7,59
2023-1_3507;2023-01-01;3507;taxable;1;108,5;52,22
2023-1_15360;2023-01-01;15360;taxable;1;19,8;9,82
2023-1_14000;2023-01-01;14000;taxable;1;61,6;33,42
2023-1_16319;2023-01-01;16319;taxable;1;14,5;7,19
2023-1_16004;2023-01-01;16004;taxable;1;23;12,12
2023-1_16097;2023-01-01;16097;taxable;1;8,9;4,69
2023-1_19821;2023-01-01;19821;taxable;1;58;29,07
2023-1_1364;2023-01-01;1364;taxable;1;37,5;21,88
2023-1_15120;2023-01-01;15120;taxable;1;8,1;4,19
2023-1_15116;2023-01-01;15116;taxable;1;14,9;7,31
2023-1_14101;2023-01-01;14101;taxable;1;62,4;31,27
2023-1_16047;2023-01-01;16047;taxable;1;9,9;4,86
2023-1_14983;2023-01-01;14983;taxable;1;191,3;116,06
2023-1_16030;2023-01-01;16030;taxable;1;33,7;18,11
2023-1_16324;2023-01-01;16324;taxable;1;14;7,31
2023-1_14756;2023-01-01;14756;taxable;1;23,7;12,73
2023-1_10014;2023-01-01;10014;taxable;1;36;17,16
2023-1_16540;2023-01-01;16540;taxable;1;26;12,9
2023-1_15489;2023-01-01;15489;taxable;1;29,8;15,86
2023-1_15306;2023-01-01;15306;taxable;1;17,2;8,53
2023-1_16277;2023-01-01;16277;taxable;1;23,2;11,39
2023-1_11641;2023-01-01;11641;taxable;1;53;32,15
2023-1_15428;2023-01-01;15428;taxable;1;15,3;8,14
2023-1_15292;2023-01-01;15292;taxable;1;26,7;14,48
2023-1_13957;2023-01-01;13957;taxable;1;36,3;17,82
2023-1_15647;2023-01-01;15647;taxable;1;40;19,63
2023-1_2179;2023-01-01;2179;taxable;1;50;26,87
2023-1_12496;2023-01-01;12496;taxable;1;24;12,4
2023-1_15525;2023-01-01;15525;taxable;1;17;8,96
2023-1_13211;2023-01-01;13211;taxable;1;69;37,43
2023-1_12790;2023-01-01;12790;taxable;1;115;56,45
2023-1_16498;2023-01-01;16498;taxable;1;11,9;6,33
2023-1_15720;2023-01-01;15720;taxable;1;79,8;39,17
2023-1_13291;2023-01-01;13291;taxable;1;23;11,29
2023-1_15196;2023-01-01;15196;taxable;1;11,1;5,91
2023-1_15928;2023-01-01;15928;taxable;1;7;3,65
2023-1_15432;2023-01-01;15432;taxable;1;46;24,72
2023-1_12589;2023-01-01;12589;taxable;1;126,5;77,48
2023-1_15648;2023-01-01;15648;taxable;1;33;18,48
2023-1_15711;2023-01-01;15711;taxable;1;52,6;27,99
2023-1_15892;2023-01-01;15892;taxable;1;12,7;6,36
2023-1_15672;2023-01-01;15672;taxable;1;17,1;9,28
2023-1_15735;2023-01-01;15735;taxable;1;46,5;24,99
2023-1_15769;2023-01-01;15769;taxable;1;13,5;6,91
2023-1_16190;2023-01-01;16190;taxable;1;16,6;9,01
2023-1_14856;2023-01-01;14856;taxable;1;19,2;9,42
2023-1_16317;2023-01-01;16317;taxable;1;19,5;9,97
2023-1_15729;2023-01-01;15729;taxable;1;29,5;14,48
2023-1_16497;2023-01-01;16497;taxable;1;16,9;9,08
2023-1_16056;2023-01-01;16056;taxable;1;19;9,91
2023-1_10459;2023-01-01;10459;taxable;1;67,5;35,57
2023-1_15863;2023-01-01;15863;taxable;1;38,6;19,15
2023-1_15786;2023-01-01;15786;taxable;1;9;4,51
2023-1_15353;2023-01-01;15353;taxable;1;31,7;16,54
2023-1_16135;2023-01-01;16135;taxable;1;8,4;4,34
2023-1_16553;2023-01-01;16553;taxable;1;17,5;9,49
2023-1_16147;2023-01-01;16147;taxable;1;10,1;5,01
2023-1_15818;2023-01-01;15818;taxable;1;12,9;6,33
2023-1_15791;2023-01-01;15791;taxable;1;41,8;22,24
2023-1_15790;2023-01-01;15790;taxable;1;33,2;16,47
2023-1_15282;2023-01-01;15282;taxable;1;9,5;4,91
2023-1_16255;2023-01-01;16255;taxable;1;8,2;4,11
2023-1_16189;2023-01-01;16189;taxable;1;13,3;6,67
2023-1_15047;2023-01-01;15047;taxable;1;7,9;3,88
2023-1_13078;2023-01-01;13078;taxable;1;37;19,5
2023-1_19815;2023-01-01;19815;taxable;1;46;23,77
2023-1_15783;2023-01-01;15783;taxable;1;24;12,28
2023-1_5646;2023-01-01;5646;taxable;1;14,3;7,24
2023-1_8344;2023-01-01;8344;taxable;1;22;11,03
2023-1_15775;2023-01-01;15775;taxable;1;19,3;9,77
2023-1_13514;2023-01-01;13514;taxable;1;33,4;17,43
2023-1_15848;2023-01-01;15848;taxable;1;21,5;10,89
2023-1_12194;2023-01-01;12194;taxable;1;16,3;8
2023-1_10775;2023-01-01;10775;taxable;1;44;22,05
2023-1_14980;2023-01-01;14980;taxable;1;60;29,45
2023-1_13572;2023-01-01;13572;taxable;1;17,1;9,19
2023-1_15035;2023-01-01;15035;taxable;1;31,7;16,54
2023-1_14192;2023-01-01;14192;taxable;1;18,2;9,59
2023-1_15715;2023-01-01;15715;taxable;1;67;33,92
2023-1_15717;2023-01-01;15717;taxable;1;39,8;21,39
2023-1_3506;2023-01-01;3506;taxable;1;62,5;27,21
2023-1_3568;2023-01-01;3568;taxable;1;12;6,08
2023-1_16144;2023-01-01;16144;taxable;1;46,5;24,51
2023-1_15125;2023-01-01;15125;taxable;1;42,1;22,84
2023-1_15655;2023-01-01;15655;taxable;1;38;19,63
2023-1_14923;2023-01-01;14923;taxable;1;135;80,33
2023-1_15801;2023-01-01;15801;taxable;1;13,1;6,5
2023-1_14839;2023-01-01;14839;taxable;1;9,3;4,81
2023-1_11933;2023-01-01;11933;taxable;1;56;28,07
2023-1_13515;2023-01-01;13515;taxable;1;36,2;19,64
2023-1_15583;2023-01-01;15583;taxable;1;13,5;7,11
2023-1_15457;2023-01-01;15457;taxable;1;28,5;15,31
2023-1_13969;2023-01-01;13969;taxable;1;38;19,83
2023-1_15346;2023-01-01;15346;taxable;1;59,9;30,95
2023-1_15797;2023-01-01;15797;taxable;1;17,5;9,49
2023-1_15574;2023-01-01;15574;taxable;1;13,5;6,63
2023-1_15080;2023-01-01;15080;taxable;1;17,9;9,71
2023-1_11587;2023-01-01;11587;taxable;1;27,5;13,11
2023-1_16072;2023-01-01;16072;taxable;1;13,9;6,89
2023-1_15070;2023-01-01;15070;taxable;1;121;60,02
2023-1_15755;2023-01-01;15755;taxable;1;15,2;8,09
2023-1_10814;2023-01-01;10814;taxable;1;43;22,88
2023-1_15582;2023-01-01;15582;taxable;1;30,1;15,4
2023-1_14265;2023-01-01;14265;taxable;1;36;17,16
2023-1_15482;2023-01-01;15482;taxable;1;10,8;5,8
2023-1_11601;2023-01-01;11601;taxable;1;99;49,62
2023-1_15861;2023-01-01;15861;taxable;1;48,4;26,26
2023-1_15667;2023-01-01;15667;taxable;1;15,8;8,57
2023-1_16275;2023-01-01;16275;taxable;1;8,7;4,32
2023-1_16186;2023-01-01;16186;taxable;1;24;12,28
2023-1_12588;2023-01-01;12588;taxable;1;79,5;47,3
2023-1_15473;2023-01-01;15473;taxable;1;68,3;35,29
2023-1_14775;2023-01-01;14775;taxable;1;122;54,24
2023-1_7032;2023-01-01;7032;taxable;1;26,4;13,23
2023-1_14725;2023-01-01;14725;taxable;1;8,9;4,37
2023-1_16261;2023-01-01;16261;taxable;1;16,5;8,1
2023-1_15944;2023-01-01;15944;taxable;1;30,5;15,29
2023-1_16146;2023-01-01;16146;taxable;1;13,8;6,77
2023-1_15576;2023-01-01;15576;taxable;1;16,8;8,42
2023-1_523;2023-01-01;523;taxable;1;59,9;27,18
2023-1_16014;2023-01-01;16014;taxable;1;23,2;11,63
2023-1_13089;2023-01-01;13089;taxable;1;9,2;4,85
2023-1_15732;2023-01-01;15732;taxable;1;11,1;5,62
2023-1_14600;2023-01-01;14600;taxable;1;57,6;28,87
2023-1_15316;2023-01-01;15316;taxable;1;11,1;5,96
2023-1_15163;2023-01-01;15163;taxable;1;40,2;21,39
2023-1_16244;2023-01-01;16244;taxable;1;10,2;5,32
2023-1_16211;2023-01-01;16211;taxable;1;5,7;2,97
2023-1_15471;2023-01-01;15471;taxable;1;27,3;13,82
2023-1_15134;2023-01-01;15134;taxable;1;38,5;20,09
2023-1_19814;2023-01-01;19814;taxable;1;14,1;6,92
2023-1_16124;2023-01-01;16124;taxable;1;20,5;10,27
2023-1_16262;2023-01-01;16262;taxable;1;24,3;12,68
2023-1_13982;2023-01-01;13982;taxable;1;83,7;41,08
2023-1_15813;2023-01-01;15813;taxable;1;12,8;6,41
2023-1_14773;2023-01-01;14773;taxable;1;114;52,25
2023-1_15808;2023-01-01;15808;taxable;1;27,9;14,99
2023-1_15794;2023-01-01;15794;taxable;1;52,7;26,41
2023-1_15946;2023-01-01;15946;taxable;1;10,9;5,8
2023-1_16213;2023-01-01;16213;taxable;1;5,8;2,88
2023-1_14855;2023-01-01;14855;taxable;1;19,2;10,22
2023-1_3510;2023-01-01;3510;taxable;1;176;78,25
2023-1_14827;2023-01-01;14827;taxable;1;65,9;32,35
2023-1_14089;2023-01-01;14089;taxable;1;36,9;20,02
2023-1_15283;2023-01-01;15283;taxable;1;13,2;6,55
2023-1_15629;2023-01-01;15629;taxable;1;13,5;6,63
2023-1_14647;2023-01-01;14647;taxable;1;44,6;21,89
2023-1_15036;2023-01-01;15036;taxable;1;16,9;8,3
2023-1_11467;2023-01-01;11467;taxable;1;49,5;22,01
2023-1_16504;2023-01-01;16504;taxable;1;6,8;3,51
2023-1_16537;2023-01-01;16537;taxable;1;19;9,33
2023-1_16062;2023-01-01;16062;taxable;1;21,2;11,17
2023-1_16416;2023-01-01;16416;taxable;1;16,6;8,92
2023-1_15657;2023-01-01;15657;taxable;1;18,6;9,23
2023-1_15658;2023-01-01;15658;taxable;1;23,4;11,73
2023-1_38;2023-01-01;38;taxable;1;8,6;4,22
2023-1_41;2023-01-01;41;taxable;1;41;20,12
2023-1_15399;2023-01-01;15399;taxable;1;23,8;12,54
2023-1_16283;2023-01-01;16283;taxable;1;9,9;4,86
2023-1_14570;2023-01-01;14570;taxable;1;5,2;2,74
2023-1_13313;2023-01-01;13313;taxable;1;18,5;9,46
2023-1_16041;2023-01-01;16041;taxable;1;42,6;22,01
2023-1_15678;2023-01-01;15678;taxable;1;27,9;15,14
2023-1_16034;2023-01-01;16034;taxable;1;54,8;28,6
2023-1_16120;2023-01-01;16120;taxable;1;12,6;6,31
2023-1_14092;2023-01-01;14092;taxable;1;33,2;17,84
2023-1_15444;2023-01-01;15444;taxable;1;23,4;12,21
2023-1_14950;2023-01-01;14950;taxable;1;12,7;6,82
2023-1_15621;2023-01-01;15621;taxable;1;21,7;11,66
